Origin,Distance_Result
31127742,0.240646
31127921,0.2956
31128045,0.248299
31128175,0.037667
31129115,0.880672
31135051,1.747933
31135611,1.842979
31136603,0.305303
31139974,0.099169
31140017,0.274245
31141189,0.350867
31142239,0.480549
31142743,0.101706
31143144,0.04703
31143377,0.089377
31143457,0.063381
31144302,0.120238
31144445,0.20699
31144697,0.289669
31144865,0.107693
31145076,0.893006
31145329,0.12035
31145652,0.062581
31145654,0.215719
31145829,0.201735
31145928,0.211982
31146079,0.199085
31146186,0.383296
31147386,0.015529
31147410,3.45637
31147583,0.124827
31148287,0.285426
31148404,0.070732
31148486,0.316649
31149002,0.100131
31149078,0.01663
31149094,0.047141
31149465,0.18084
31149641,0.135422
31150305,0.272045
31150327,0.167056
31151589,0.308424
31151736,0.234567
31152858,0.263873
31153254,0.147363
31154648,0.074472
31162245,0.134042
31164039,0.164657
31164918,0.045353
31164968,0.3144
31165324,0.147114
31166689,0.18349
31166982,0.227805
31167183,0.152195
31167434,0.194149
31168240,0.154744
31168577,0.159387
31168781,0.205333
31168852,0.132693
31169585,0.286348
31169716,0.090121
31169765,0.119767
31170814,1.884379
31171380,0.077092
31172260,0.211043
31172569,0.088345
31172584,0.072638
31173428,0.250507
31173740,0.142325
31174332,0.107439
31174610,0.181268
31174636,0.497871
31174994,0.551199
31175570,0.315086
31175623,0.138117
31176143,0.102667
31176662,0.10166
31176875,0.298057
31177757,2.303722
31177794,0.056573
31178012,2.22711
31178588,0.083635
31178681,0.265631
31179136,0.480429
31181911,0.030646
31183757,0.137989
31185117,0.125888
31187945,0.304237
31188274,0.09724
31188378,0.139964
31189073,0.225841
31189225,0.225834
31189979,0.279354
31190191,0.028795
31190326,0.126635
31191366,0.129404
31191752,0.086576
31193385,0.248054
31193461,0.071726
31193843,0.277418
31194144,0.12635
31194309,0.232735
31194321,0.141967
31194580,0.060197
31201553,0.173454
31201605,0.394328
31201624,0.340575
31201815,0.166229
31201905,0.752145
31203322,0.050681
31203481,0.107316
31203696,0.156853
31204536,0.231744
31205829,0.162883
31205946,0.309555
31206275,0.144888
31206409,0.382119
31206698,0.512765
31207065,0.374995
31207719,0.229657
31208021,0.06433
31208062,0.098253
31208865,0.050033
31209182,0.042474
31209400,4.348099
31210579,0.243399
31211324,0.357629
31211375,0.13232
31211385,0.130457
31212220,0.405678
31212456,3.520557
31212571,0.273924
31214157,0.225084
31216852,0.18414
31217760,0.219304
31218310,0.816148
31218768,0.168401
31218952,0.066054
31220573,0.085749
31220603,0.292743
31220645,0.230976
31220749,0.08225
31221092,0.085909
31221208,0.249065
31221314,0.151429
31221559,0.040728
31221589,0.216975
31221996,0.265018
31223941,0.235889
31224372,0.229105
31224624,0.171394
31224656,0.156763
31225319,0.237311
31225404,0.248781
31225706,0.059685
31226770,0.159629
31226826,1.255381
31227033,1.246096
31230933,0.060724
31231904,0.083197
31233576,0.21323
31234062,0.296688
31234360,0.34494
31234496,0.303919
31235019,0.075653
31235120,0.245816
31235309,0.427063
31235791,0.208301
31236046,0.245393
31237124,0.078441
31237303,2.36681
31237727,0.051155
31238044,0.36439
31238549,0.363757
31240258,0.255504
31241736,0.111836
31242053,0.043318
31243221,0.051754
31244557,0.110674
31247718,0.22015
31248288,0.115227
31249784,2.434072
31253484,0.31577
31253968,0.559272
31254505,0.464143
31255156,0.227707
31255471,0.018692
31255786,0.416138
31258461,0.232762
31258508,0.188209
31259044,0.200366
31259110,0.316655
31262486,0.281393
31262842,0.335267
31263006,0.239965
31263586,0.304639
31264500,0.149924
31265925,0.156537
31267046,0.391893
31267520,0.260991
31267560,2.528214
31267561,0.322077
31268431,0.149977
31268851,0.162315
31269651,0.576163
31269703,1.036813
31269983,0.258212
31269990,0.095554
31270322,1.32505
31270742,0.321326
31275494,0.076329
31276196,0.299955
31277426,0.066826
31280212,0.153332
31280733,0.215295
31283531,0.154122
31283533,0.288127
31283569,0.022729
31283904,0.205899
31284078,0.069213
31284182,0.13479
31285092,0.293879
31285302,0.311164
31285562,0.146493
31285648,0.377725
31285720,0.234903
31286946,2.463812
31287343,0.18879
31287498,1.53214
31287736,0.278081
31287886,0.248009
31288513,0.065091
31289259,0.148144
31290477,0.278754
31290728,0.140774
31291169,0.237121
31291730,0.175928
31291979,0.090243
31292343,0.176591
31292656,0.13511
31292757,0.254384
31293545,0.039367
31294112,0.267879
31294395,0.180084
31294712,0.086963
31295111,0.259757
31295524,0.008975
31295741,0.062031
31296410,0.048606
31296956,0.097176
31297452,0.11232
31301399,0.262105
31303661,0.150358
31304303,0.120231
31304312,0.195069
31305014,0.109088
31305551,0.505543
31306674,0.305724
31307385,0.049667
31307651,0.173896
31308318,0.216761
31308773,0.240538
31309714,0.375252
31310624,0.507642
31311422,0.074521
31313010,0.209039
31313015,0.280673
31313105,3.640634
31313153,0.197373
31313376,0.106283
31313806,0.10629
31313870,0.125251
31313987,0.141862
31314273,0.137483
31314329,0.156608
31315168,0.254174
31315296,0.251872
31315385,0.127166
31315479,0.309912
31315936,0.150435
31315980,0.277751
31315991,0.177136
31316654,0.485509
31316889,0.197091
31317255,0.088227
31317645,0.107252
31317744,0.467019
31318780,0.025748
31319056,0.172307
31319316,0.16417
31319331,0.07663
31319380,0.101165
31320905,0.119641
31322232,2.337361
31322379,0.372253
31324327,0.161518
31325866,0.055694
31328535,0.162176
31328877,0.168498
31330713,0.129621
31331255,0.345061
31331349,0.206744
31332143,0.156769
31332746,0.074617
31333074,0.171976
31333606,0.201978
31334292,0.211372
31336040,2.023547
31336245,2.50273
31336368,0.155698
31336375,0.230201
31336763,0.285482
31337900,0.248682
31339496,0.903841
31339548,0.198514
31339600,0.133895
31340282,0.160303
31340283,0.124771
31340315,0.087966
31340539,0.020337
31340666,0.142488
31340743,0.041923
31340955,0.197153
31341166,0.448465
31341298,0.215544
31341476,0.447191
31350702,0.108714
31351908,0.09412
31352270,0.115397
31353429,0.256504
31353678,0.171193
31354518,0.212622
31354965,0.0774
31355075,0.171636
31355285,0.088786
31355295,0.152599
31356462,0.34872
31356710,0.2026
31357191,0.188953
31357323,0.32797
31358401,0.029176
31358547,0.237703
31359053,0.335538
31359630,0.222669
31360128,0.355459
31360817,0.051623
31361356,0.17863
31362232,0.174601
31362276,0.690188
31364352,0.221927
31365313,0.14835
31365591,0.531373
31369363,0.293307
31369708,0.155733
31370245,0.899365
31370305,0.114691
31370452,0.088633
31377088,0.39354
31377252,0.007279
31377477,0.256908
31378549,0.082971
31379248,0.080925
31379452,0.267377
31379967,0.087334
31380037,0.233056
31381103,0.210302
31381171,2.123467
31382465,0.117817
31382878,0.050752
31383493,0.206259
31383763,0.157252
31386277,0.281055
31387609,0.120088
31388229,0.37355
31388248,0.149947
31388942,0.185903
31389120,0.212285
31389369,0.177915
31389481,0.026961
31389656,0.372963
31389728,0.187379
31389838,0.049878
31389928,0.135002
31390350,0.367505
31391466,0.193005
31391642,0.35399
31393901,0.020896
31394757,0.014885
31397084,0.033588
31399985,0.083832
31400005,0.155958
31400403,0.116643
31403932,0.451451
31404481,0.48259
31405515,0.514434
31405999,0.095708
31407481,0.145671
31408487,0.139164
31409073,0.09674
31409154,0.069229
31409410,0.210304
31409612,0.148764
31409739,0.213274
31410637,0.095939
31411210,0.031582
31411380,0.158191
31411615,0.141707
31412174,0.075541
31412664,0.189808
31413351,0.23012
31413900,0.071065
31414400,0.070569
31414856,0.267709
31415232,0.200623
31416434,0.237198
31416916,0.252616
31418014,0.09403
31419390,0.098444
31419862,0.160496
31420503,0.086051
31427366,0.1465
31428772,0.11363
31428785,0.167846
31428865,0.015459
31430577,0.082116
31432189,0.030803
31433921,0.217804
31435734,0.19441
31435773,0.206913
31435825,0.287087
31435994,0.158529
31436066,0.067659
31436965,0.079534
31438319,0.116588
31438520,0.18313
31438699,0.250856
31439169,0.303627
31439428,0.309448
31441434,0.199663
31443055,0.246259
31443230,0.219391
31444015,0.281162
31444458,0.485074
31444634,0.042493
31445273,0.139981
31445758,0.084072
31445795,0.302515
31446827,0.270819
31447095,0.156754
31447607,0.010747
31447999,0.031863
31448783,0.042604
31450131,0.069659
31453103,0.117666
31457187,0.577068
31458142,0.119325
31458781,0.067653
31459245,0.031432
31459956,0.368243
31462754,0.153401
31463824,0.135192
31465478,0.212947
31465521,0.023765
31465817,0.14983
31466176,0.23014
31466547,0.141382
31466893,0.025512
31467371,0.145299
31468463,0.075498
31469483,0.319796
31470004,0.452119
31470025,0.441673
31470251,0.070957
31471169,0.558777
31472498,1.462339
31472775,0.15326
31473340,0.230901
31474100,0.241845
31474126,0.10452
31474431,0.076337
31474638,0.103443
31475440,0.116348
31476060,0.412736
31476497,0.180143
31484603,0.460033
31485453,0.46868
31485528,0.456683
31486254,0.198313
31486707,0.07325
31489863,0.136057
31490386,0.164059
31490447,0.349475
31490659,0.920583
31491866,0.25853
31493796,0.286904
31494165,0.112867
31494679,0.093315
31494924,0.135142
31495625,0.179016
31497697,0.113859
31498735,0.270132
31499021,0.190944
31499047,0.627058
31499524,0.149337
31499813,0.220817
31499944,0.107608
31500127,0.207862
31500172,0.147613
31501009,0.015146
31502105,1.848418
31502639,0.185936
31502830,0.196836
31506629,0.277827
31509696,0.161078
31510414,0.13376
31511086,0.113456
31511088,0.094351
31511141,0.116222
31512324,0.154367
31513692,0.197505
31514475,0.139826
31514722,0.459456
31514807,0.231583
31515617,0.227255
31516684,0.352054
31517508,0.132835
31517652,0.186256
31520819,0.099217
31521732,0.110992
31529989,0.302999
31530836,0.29125
31532352,0.416492
31532357,0.155894
31532642,0.062806
31533891,0.076518
31533898,0.16298
31534487,2.902773
31534613,0.089461
31534723,0.332477
31535692,0.083488
31536758,0.33417
31538945,0.183022
31539511,3.995883
31539570,0.00449
31540929,0.018825
31541068,0.096168
31541668,0.53385
31542692,0.279657
31542976,0.213651
31543246,0.115266
31543432,0.206205
31543550,0.346762
31549470,0.144652
31552528,0.123987
31553066,4.626087
31553305,0.154638
31555001,0.023731
31556307,0.129293
31556929,0.268939
31557309,0.564874
31557451,0.185772
31557578,0.411928
31560410,0.11938
31560479,0.185037
31560811,0.225715
31561218,0.194317
31561372,0.024036
31561805,0.616115
31562978,0.123256
31564154,0.071462
31564614,0.09968
31565105,0.25604
31565332,0.288018
31565717,0.23222
31566109,0.344072
31566176,0.143704
31566253,0.113023
31568589,0.581641
31568673,0.061569
31569502,0.095985
31570303,2.39165
31570962,0.043935
31571554,0.192138
31572551,0.137733
31572850,0.19402
31575039,0.144897
31575274,0.257939
31580460,0.176773
31582772,0.226938
31582797,0.55849
31583242,0.330408
31584089,0.074567
31586233,0.292415
31589769,0.314394
31590566,0.084304
31591448,0.107705
31592115,0.066212
31593170,0.223535
31593677,0.434712
31593740,0.238499
31594590,0.100598
31594754,0.225232
31595243,0.144461
31595244,0.197054
31595389,0.197321
31596163,0.260351
31596199,0.212494
31596216,0.130088
31596519,0.087369
31599106,0.28566
31599436,0.367093
31599484,0.393479
31599728,1.164047
31600379,0.166814
31600930,0.601633
31602882,0.331761
31605060,0.120262
31614670,1.095092
31615207,0.163476
31616672,0.077128
31619454,0.205401
31620173,0.159776
31621627,0.501152
31621785,0.116452
31622417,0.036223
31622448,0.086291
31623508,0.413151
31624317,0.270812
31624608,0.202601
31624832,0.203407
31624862,0.229932
31626307,0.180151
31626662,0.376138
31626920,0.350937
31636424,0.176909
31638687,0.277942
31639432,0.064266
31640203,0.109046
31641160,2.490342
31641843,0.231812
31647134,0.078457
31647516,0.115211
31647962,0.019438
31648320,0.034435
31649210,0.508953
31650146,0.152297
31651200,0.190974
31651359,0.108995
31652254,0.087417
31652405,0.225102
31652563,0.094947
31652565,0.51695
31654063,0.037906
31654495,0.19629
31660529,0.305057
31663848,0.026829
31665707,0.238438
31667621,0.033953
31668199,0.249257
31668461,0.126838
31668481,0.329333
31669029,0.140695
31669717,0.096667
31669844,0.317004
31670111,0.200396
31670237,0.180113
31670590,0.008501
31670608,0.237836
31670625,0.118611
31670943,0.157375
31671043,0.079807
31671056,0.118683
31671411,0.241664
31671911,0.235565
31671972,0.237585
31672538,0.000693
31673405,0.267724
31675232,0.413633
31675244,0.162612
31675967,0.222136
31676259,0.056485
31677408,0.116894
31677547,0.053398
31682228,0.212567
31682665,0.241233
31683919,0.308894
31684570,0.301614
31685548,0.219008
31687149,0.067789
31688794,0.20829
31690275,0.173531
31690969,0.170852
31691209,0.308305
31691927,0.081253
31692426,0.352356
31692860,0.082754
31695085,0.056072
31696775,0.464282
31697123,0.35703
31698813,0.820903
31704075,0.120179
31705298,0.145991
31705971,0.685038
31707011,0.085444
31707882,0.222676
31709260,0.808749
31710037,0.07695
31711274,0.710848
31711687,0.081941
31711813,1.591088
31713303,0.055328
31713522,0.122926
31713858,0.465075
31714036,0.067167
31714168,1.405781
31715312,0.02374
31715879,0.050591
31716471,0.298797
31717837,0.173777
31717883,0.096357
31719001,0.024902
31720275,1.057991
31722467,0.126953
31726939,0.051396
31728112,0.269941
31729652,0.178501
31730525,0.420812
31731555,0.15562
31733307,1.884156
31734628,0.118298
31736343,0.056807
31737653,0.071415
31738077,0.104754
31738629,0.186975
31743178,0.236021
31748621,0.056221
31748955,0.080213
31755223,0.190265
31756631,0.165206
31758029,0.312891
31758438,0.116619
31759087,0.083583
31759330,0.072049
31759409,0.327873
31759545,0.067294
31759546,0.176082
31760403,0.072605
31760436,0.109916
31760509,0.145724
31760941,0.252601
31761090,0.251809
31761417,0.156957
31763495,0.273783
31764572,0.24824
31767505,0.031979
31771914,0.187337
31772667,0.213362
31772802,0.209316
31773364,0.120181
31773898,0.116042
31775512,0.369378
31787990,0.316612
31794109,0.047931
31795059,0.128872
31795183,0.244166
31795680,0.05595
31796259,0.008323
31796691,0.062717
31797655,0.033788
31799118,0.140328
31799369,0.053004
31799920,0.139666
31801234,0.08024
31801375,0.86528
31801631,0.064243
31801816,0.167856
31802275,0.151122
31802641,0.124088
31802796,0.084561
31803169,0.086315
31803533,0.295866
31803703,0.285773
31804149,0.106816
31805784,0.074333
31805845,0.069527
31806593,0.3411
31806847,0.14507
31807013,0.348929
31809360,0.020955
31809829,0.160386
31809918,0.308109
31814773,0.060994
31815470,0.16744
31815508,0.137927
31818244,0.320558
31818320,0.260677
31818460,0.333916
31818771,0.277322
31822089,0.102919
31823258,0.140648
31823510,0.032659
31823779,0.193261
31823858,0.163007
31824097,0.084079
31824803,0.05604
31828528,0.168261
31828585,0.089357
31830652,0.156612
31832773,0.09459
31832851,0.131889
31832966,0.084744
31834008,1.012537
31834161,0.133153
31834190,0.08065
31835260,0.127967
31835498,0.062284
31835627,0.10358
31835917,0.03432
31836311,0.184808
31836703,0.386773
31837233,0.126591
31837921,0.139844
31838301,0.21461
31838338,0.227902
31839994,1.463118
31845412,0.077807
31848816,0.565865
31850283,0.239042
31852479,0.456142
31852788,0.053235
31852940,0.439137
31853354,0.206892
31854564,0.070089
31856192,1.864634
31856243,0.335665
31857171,0.192305
31857472,0.203699
31858749,0.279575
31859521,0.338638
31859735,0.113115
31859909,0.216217
31861155,0.214424
31861671,0.206408
31861939,0.298164
31863369,0.189228
31864884,0.408809
31866810,0.133687
31866909,0.310473
31871475,0.092515
31873616,0.17481
31874576,0.094364
31875616,0.092407
31875688,0.210356
31875827,0.127871
31876014,0.136785
31876398,0.139557
31876569,0.213051
31876645,0.099764
31876649,0.192103
31876724,0.088654
31877020,0.034073
31877100,0.141028
31877537,0.045437
31877719,0.335138
31877755,0.145068
31877856,0.020492
31877977,0.090517
31878663,0.147432
31878924,0.091125
31878988,0.15082
31879035,0.148097
31879273,0.239729
31879380,0.349117
31879887,0.206569
31881052,0.290366
31881336,0.30845
31881525,0.33444
31881759,0.15085
31881804,0.352432
31881815,0.398523
31882099,0.275546
31883012,0.376059
31883127,0.203071
31883238,0.25623
31883514,0.047557
31883774,0.028969
31884029,0.178192
31884434,0.109879
31884652,0.059501
31884808,0.208254
31885300,0.175894
31885563,0.361626
31885791,0.262958
31885820,0.099917
31885987,0.123516
31885991,1.124403
31886239,1.975448
31886403,0.372689
31886891,0.209673
31888319,0.278213
31890488,0.178682
31893504,0.383831
31894643,0.034203
31894855,0.136395
31895547,0.0223
31895980,0.200518
31896339,1.473692
31897516,0.170924
31898440,0.202439
31898478,0.172602
31898581,0.394798
31898630,0.170311
31898844,0.25121
31900179,0.261752
31900259,0.369078
31900266,0.397936
31901657,0.089388
31901835,0.581796
31903229,0.113306
31904037,0.195799
31904156,0.089327
31904811,0.173239
31905531,0.151584
31906094,0.062532
31906580,0.117793
31907710,0.18779
31909528,1.434742
31909623,0.233683
31913609,0.273385
31916725,0.135374
31916931,0.187656
31918252,0.121802
31919501,0.408155
31919636,0.077985
31919779,0.16696
31920075,0.116079
31920843,0.251222
31924097,0.095373
31925075,0.038924
31925535,0.085444
31926655,0.15457
31927597,0.197393
31928439,0.081875
31928508,0.220633
31929176,0.071369
31929350,0.289622
31929437,0.061673
31929578,0.378763
31929775,0.250764
31929849,0.442342
31930706,0.339661
31931117,0.298958
31931371,0.172281
31932152,0.178082
31932642,0.193121
31932872,0.122319
31933373,0.300811
31934408,0.667898
31935427,0.122368
31935664,0.030194
31936078,0.004899
31946382,0.249298
